,Ticker,Industry,Ratio
4433,TETEW,Financial Services,Information not available
4434,TFFP,Healthcare,-0.4609438109917951
4435,TFIN,Financial Services,Information not available
4436,TFINP,Financial Services,Information not available
4437,TFSL,Financial Services,Information not available
4438,TGAA,Financial Services,Information not available
4439,TGAAU,Financial Services,Information not available
4440,TGAAW,Financial Services,Information not available
4441,TGAN,Technology,-6.027923426090389
4442,TGL,Technology,-0.4502010876131902
4443,TGTX,Healthcare,-119.89593924483901
4444,TGVC,Financial Services,Information not available
4445,TGVCU,Financial Services,Information not available
4446,TGVCW,Industry information not found,Information not available
4447,TH,Industrials,3.2798291282079104
4448,THAR,Healthcare,Information not available
4449,THCH,Consumer Cyclical,-4.188442993653882
4450,THCP,Financial Services,Information not available
4451,THCPU,Financial Services,Information not available
4452,THCPW,Financial Services,Information not available
4453,THFF,Financial Services,Information not available
4454,THMO,Healthcare,-1.2690539410411876
4455,THRD,Healthcare,Information not available
4456,THRM,Consumer Cyclical,12.504135471119286
4457,THRX,Healthcare,0.5170415255640343
4458,THRY,Communication Services,5.914490323605861
4459,THTX,Healthcare,-8.64602620289855
4460,THWWW,Industrials,Information not available
4461,TIGO,Communication Services,4.68493052352673
4462,TIGR,Financial Services,Information not available
4463,TIL,Healthcare,0.5279597691296646
4464,TILE,Industrials,7.663154592597855
4465,TIO,Technology,0.9756071726280987
4466,TIPT,Financial Services,5.10022822645299
4467,TIRX,Financial Services,11.196470627834596
4468,TITN,Industrials,7.517591791144323
4469,TIVC,Healthcare,0.26354000969932107
4470,TKLF,Consumer Cyclical,-23.100554640474474
4471,TKNO,Healthcare,-5.635268667974054
4472,TLF,Consumer Cyclical,8.98046923076923
4473,TLGY,Financial Services,Information not available
4474,TLGYU,Financial Services,Information not available
4475,TLGYW,Financial Services,Information not available
4476,TLIS,Healthcare,0.7584583952451709
4477,TLRY,Healthcare,-30.311804550093044
4478,TLS,Technology,-4.6123543100460465
4479,TLSA,Healthcare,-3.058500102845389
4480,TLSI,Healthcare,-2.910830048266037
4481,TLSIW,Healthcare,Information not available
4482,TLT,Industry information not found,Information not available
4483,TMC,Basic Materials,-2.148220338079241
4484,TMCI,Healthcare,-12.199038041740877
4485,TMCWW,Basic Materials,Information not available
4486,TMDX,Healthcare,-513.0482793650793
4487,TMET,Industry information not found,Information not available
4488,TMTC,Financial Services,Information not available
4489,TMTCR,Industry information not found,Information not available
4490,TMTCU,Financial Services,Information not available
4491,TMUS,Communication Services,10.767951288178164
4492,TNDM,Healthcare,-13.147399149645686
4493,TNGX,Healthcare,-6.515736398438882
4494,TNON,Healthcare,-0.02745665505568366
4495,TNONW,Industry information not found,Information not available
4496,TNXP,Healthcare,-0.0345700716352689
4497,TNYA,Healthcare,-0.26516335916736955
4498,TOI,Healthcare,-2.1926444376152427
4499,TOIIW,Industry information not found,Information not available
4500,TOMZ,Industrials,-5.867851109263426
4501,TOP,Financial Services,Information not available
4502,TOPS,Industrials,6.766144113062454
4503,TORO,Industrials,1.59107774634985
4504,TOUR,Consumer Cyclical,-24.715303376881636
4505,TOWN,Financial Services,Information not available
4506,TPCS,Industrials,-1023.784783890808
4507,TPG,Financial Services,124.49656309618537
4508,TPIC,Industrials,-12.108161466596158
4509,TPST,Healthcare,-2.883365620010644
4510,TQQQ,Industry information not found,Information not available
4511,TRDA,Healthcare,-5.58343511204256
4512,TREE,Financial Services,52.85968287174611
4513,TRIB,Healthcare,-8.77047470711722
4514,TRIN,Financial Services,Information not available
4515,TRINL,Industry information not found,Information not available
4516,TRIP,Consumer Cyclical,18.221889015873018
4517,TRKA,Communication Services,8.293448782219093
4518,TRKAW,Communication Services,Information not available
4519,TRMB,Technology,20.336599358817224
4520,TRMD,Energy,3.6376097880305
4521,TRMK,Financial Services,Information not available
4522,TRML,Healthcare,-11.678639105388005
4523,TRMR,Communication Services,9.104711411013374
4524,TRNR,Consumer Cyclical,-0.3946661972367069
4525,TRNS,Industrials,31.653510401899048
4526,TRON,Financial Services,Information not available
4527,TRONU,Financial Services,Information not available
4528,TRONW,Financial Services,Information not available
4529,TROO,Technology,124.13409032258065
4530,TROW,Financial Services,8.039197562136195
4531,TRS,Consumer Cyclical,11.540174290887146
4532,TRST,Financial Services,Information not available
4533,TRUE,Communication Services,-2.553739686132237
4534,TRUP,Financial Services,-36.80373264565654
4535,TRVG,Communication Services,1.3841873547053927
4536,TRVI,Healthcare,0.20174423028151153
4537,TRVN,Healthcare,-0.280293995374301
4538,TSAT,Technology,4.060218388362731
4539,TSBK,Financial Services,Information not available
4540,TSBX,Healthcare,1.2253486085467042
4541,TSCO,Consumer Cyclical,15.033477960813531
4542,TSDD,Industry information not found,Information not available
4543,TSEM,Technology,4.490872610534623
4544,TSHA,Healthcare,-3.4280557293819
4545,TSL,Industry information not found,Information not available
4546,TSLA,Consumer Cyclical,49.09075463569166
4547,TSLL,Industry information not found,Information not available
4548,TSLQ,Industry information not found,Information not available
4549,TSLR,Industry information not found,Information not available
4550,TSLS,Industry information not found,Information not available
4551,TSLT,Industry information not found,Information not available
4552,TSLZ,Industry information not found,Information not available
4553,TSP,Industrials,1.4856683922890603
4554,TSRI,Technology,3.6578849110550893
4555,TSVT,Healthcare,-1.0125926268427663
4556,TTD,Technology,154.96978458513166
4557,TTEC,Technology,7.049660423494691
4558,TTEK,Industrials,20.450960692229046
4559,TTGT,Communication Services,32.89691369749701
4560,TTMI,Technology,7.9009650496724335
4561,TTNP,Healthcare,0.44790384876920986
4562,TTOO,Healthcare,-0.8660848731668219
4563,TTSH,Consumer Cyclical,10.860015941078546
4564,TTWO,Communication Services,22.31242710381542
4565,TUG,Industry information not found,Information not available
4566,TUGN,Industry information not found,Information not available
4567,TUR,Industry information not found,Information not available
4568,TURB,Technology,10.118540466038896
4569,TURN,Financial Services,-11.315749799031417
4570,TUSK,Industrials,8.010444185020884
4571,TVTX,Healthcare,-1.6612488512696493
4572,TW,Financial Services,Information not available
4573,TWEB,Industry information not found,Information not available
4574,TWIN,Industrials,8.859448787111454
4575,TWKS,Technology,23.87677313270334
4576,TWLV,Financial Services,Information not available
4577,TWLVU,Financial Services,Information not available
4578,TWLVW,Financial Services,Information not available
4579,TWOU,Consumer Defensive,11.682936008395302
4580,TWST,Healthcare,-8.602879985861197
4581,TXG,Healthcare,-36.96610991871579
4582,TXMD,Healthcare,0.4231391968369641
4583,TXN,Technology,16.862203847046565
4584,TXRH,Consumer Cyclical,17.33804494001781
4585,TYGO,Technology,7.953190658989124
4586,TYRA,Healthcare,-6.0554058786016585
4587,TZOO,Communication Services,8.689420084185208
4588,UAE,Industry information not found,Information not available
4589,UAL,Industrials,4.119763479210314
4590,UBCP,Financial Services,Information not available
4591,UBFO,Financial Services,Information not available
4592,UBND,Industry information not found,Information not available
4593,UBSI,Financial Services,Information not available
4594,UBX,Healthcare,-0.06394860723253468
4595,UCAR,Consumer Cyclical,0.25960222306512526
4596,UCBI,Financial Services,Information not available
4597,UCBIO,Financial Services,Information not available
4598,UCL,Communication Services,42.02264505672609
4599,UCRD,Industry information not found,Information not available
4600,UCTT,Technology,12.422343068939956
4601,UCYB,Industry information not found,Information not available
4602,UDMY,Consumer Defensive,-14.713657509875464
4603,UEIC,Technology,65.1926544372831
4604,UEVM,Industry information not found,Information not available
4605,UFCS,Financial Services,-16.93280245823935
4606,UFIV,Industry information not found,Information not available
4607,UFO,Industry information not found,Information not available
4608,UFPI,Basic Materials,8.205065731592049
4609,UFPT,Healthcare,20.197592430160903
4610,UG,Consumer Defensive,10.181067132226861
4611,UGRO,Industrials,-0.9253029474717119
4612,UHG,Consumer Cyclical,12.625249859336897
4613,UHGWW,Industry information not found,Information not available
4614,UITB,Industry information not found,Information not available
4615,UIVM,Industry information not found,Information not available
4616,UK,Real Estate,-1.7997444473940358
4617,UKOMW,Real Estate,Information not available
4618,ULBI,Industrials,12.351887313570245
4619,ULCC,Industrials,-59.461396
4620,ULH,Industrials,4.817201887147284
4621,ULTA,Consumer Cyclical,14.028513846569643
4622,ULVM,Industry information not found,Information not available
4623,ULY,Technology,-9.882353974695631
4624,UMBF,Financial Services,Information not available
4625,UMMA,Industry information not found,Information not available
4626,UNB,Financial Services,Information not available
4627,UNCY,Healthcare,-0.41018950348872485
4628,UNIT,Real Estate,8.272613809618663
4629,UNIY,Industry information not found,Information not available
4630,UNTY,Financial Services,Information not available
4631,UONE,Communication Services,5.731703784699496
4632,UONEK,Communication Services,5.69056025873022
4633,UPBD,Technology,10.560456862547081
4634,UPC,Healthcare,1.7496379809027551
4635,UPGR,Industry information not found,Information not available
4636,UPLD,Technology,10.614094076802575
4637,UPST,Financial Services,-21.344612784264076
4638,UPWD,Industry information not found,Information not available
4639,UPWK,Industrials,-52.20485850226362
4640,UPXI,Communication Services,-75.25379249522837
4641,URBN,Consumer Cyclical,8.97557365794968
4642,URGN,Healthcare,-6.320027970040221
4643,URNJ,Industry information not found,Information not available
4644,UROY,Energy,146.9100573951435
4645,USAP,Basic Materials,10.104393363913061
4646,USAU,Basic Materials,-2.86897498845434
4647,USBF,Industry information not found,Information not available
4648,USCB,Financial Services,Information not available
4649,USCF,Industry information not found,Information not available
4650,USCL,Industry information not found,Information not available
4651,USCT,Financial Services,Information not available
4652,USCTU,Financial Services,Information not available
4653,USCTW,Financial Services,Information not available
4654,USEA,Industrials,27.646156460584194
4655,USEG,Energy,8.6123252272169
4656,USFI,Industry information not found,Information not available
4657,USGO,Basic Materials,-10.592607238370178
4658,USGOW,Industry information not found,Information not available
4659,USIG,Industry information not found,Information not available
4660,USIO,Technology,42.940755286635515
4661,USLM,Basic Materials,10.530548251365051
4662,USMC,Industry information not found,Information not available
4663,USOI,Industry information not found,Information not available
4664,USRD,Industry information not found,Information not available
4665,USTB,Industry information not found,Information not available
4666,USVM,Industry information not found,Information not available
4667,USVN,Industry information not found,Information not available
4668,USXF,Industry information not found,Information not available
4669,UTEN,Industry information not found,Information not available
4670,UTHR,Healthcare,8.602060729525121
4671,UTHY,Industry information not found,Information not available
4672,UTMD,Healthcare,8.62591375
4673,UTRE,Industry information not found,Information not available
4674,UTRS,Healthcare,-2.137028794992175
4675,UTSI,Technology,3.1072895083819927
4676,UTWO,Industry information not found,Information not available
4677,UTWY,Industry information not found,Information not available
4678,UVSP,Financial Services,Information not available
4679,UXIN,Consumer Cyclical,-17.606385798909482
4680,VABK,Financial Services,Information not available
4681,VALN,Healthcare,-13.376514587640708
4682,VALU,Financial Services,28.193907758753664
4683,VANI,Healthcare,-1.4422167631083815
4684,VAQC,Financial Services,Information not available
4685,VAXX,Healthcare,-0.9682615249996163
